created,created_by_ref,description,external_references,id,kill_chain_phases,modified,name,object_marking_refs,revoked,type,x_mitre_contributors,x_mitre_data_sources,x_mitre_defense_bypassed,x_mitre_deprecated,x_mitre_detectable_by_common_defenses,x_mitre_detectable_by_common_defenses_explanation,x_mitre_detection,x_mitre_difficulty_for_adversary,x_mitre_difficulty_for_adversary_explanation,x_mitre_effective_permissions,x_mitre_impact_type,x_mitre_is_subtechnique,x_mitre_network_requirements,x_mitre_old_attack_id,x_mitre_permissions_required,x_mitre_platforms,x_mitre_remote_support,x_mitre_system_requirements,x_mitre_tactic_type,x_mitre_version
2017-10-25 14:48:13.259000+00:00,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,"Adversaries may attempt to exploit enterprise servers, workstations, or other resources over the network. This technique may take advantage of the mobile device's access to an internal enterprise network either through local connectivity or through a Virtual Private Network (VPN).","[ExternalReference(source_name='mitre-mobile-attack', url='https://attack.mitre.org/techniques/T1428', external_id='T1428'), ExternalReference(source_name='NIST Mobile Threat Catalogue', url='https://pages.nist.gov/mobile-threat-catalogue/application-threats/APP-32.html', external_id='APP-32')]",attack-pattern--22379609-a99f-4a01-bd7e-70f3e105859d,"[KillChainPhase(kill_chain_name='mitre-mobile-attack', phase_name='lateral-movement')]",2018-10-17 00:14:20.652000+00:00,Exploit Enterprise Resources,['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],False,attack-pattern,,,,,,,,,,,,,,MOB-T1031,,"['Android', 'iOS']",,,['Post-Adversary Device Access'],1.0
2017-10-25 14:48:12.913000+00:00,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,"Adversaries may capture audio to collect information on a user of a mobile device using standard operating system APIs. Adversaries may target audio information such as user conversations, surroundings, phone calls, or other sensitive information.

Android and iOS, by default, requires that an application request access to microphone devices from the user. In Android, applications must hold the <code>android.permission.RECORD_AUDIO</code> permission to access the microphone and the <code>android.permission.CAPTURE_AUDIO_OUTPUT</code> permission to access audio output such as speakers. Android does not allow third-party applications to hold <code>android.permission.CAPTURE_AUDIO_OUTPUT</code>, so audio output can only be obtained by privileged applications (distributed by Google or the device vendor) or after a successful privilege escalation attack. In iOS, applications must include the `NSMicrophoneUsageDescription` key in their `Info.plist` file.","[ExternalReference(source_name='mitre-mobile-attack', url='https://attack.mitre.org/techniques/T1429', external_id='T1429'), ExternalReference(source_name='NIST Mobile Threat Catalogue', url='https://pages.nist.gov/mobile-threat-catalogue/application-threats/APP-19.html', external_id='APP-19')]",attack-pattern--6683aa0c-d98a-4f5b-ac57-ca7e9934a760,"[KillChainPhase(kill_chain_name='mitre-mobile-attack', phase_name='collection')]",2019-09-20 17:59:11.041000+00:00,Capture Audio,['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],False,attack-pattern,,,,,,,"On both Android (6.0 and up) and iOS, the user can view which applications have permission to use the microphone through the device settings screen, and the user can choose to revoke the permissions.",,,,,,,MOB-T1032,,"['Android', 'iOS']",,,['Post-Adversary Device Access'],2.0
2017-10-25 14:48:12.267000+00:00,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,An adversary could use a malicious or exploited application to surreptitiously track the device's physical location through use of standard operating system APIs.,"[ExternalReference(source_name='mitre-mobile-attack', url='https://attack.mitre.org/techniques/T1430', external_id='T1430'), ExternalReference(source_name='NIST Mobile Threat Catalogue', url='https://pages.nist.gov/mobile-threat-catalogue/application-threats/APP-24.html', external_id='APP-24')]",attack-pattern--99e6295e-741b-4857-b6e5-64989eb039b4,"[KillChainPhase(kill_chain_name='mitre-mobile-attack', phase_name='collection'), KillChainPhase(kill_chain_name='mitre-mobile-attack', phase_name='discovery')]",2019-10-15 20:01:06.186000+00:00,Location Tracking,['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],False,attack-pattern,,,,,,,"On both Android (6.0 and up) and iOS, the user can view which applications have permission to access device location through the device settings screen, and the user can choose to revoke the permissions.",,,,,,,MOB-T1033,,"['Android', 'iOS']",,,['Post-Adversary Device Access'],1.0
2017-10-25 14:48:11.535000+00:00,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,"An adversary could call standard operating system APIs from a malicious application to gather contact list (i.e., address book) data, or with escalated privileges could directly access files containing contact list data.","[ExternalReference(source_name='mitre-mobile-attack', url='https://attack.mitre.org/techniques/T1432', external_id='T1432'), ExternalReference(source_name='NIST Mobile Threat Catalogue', url='https://pages.nist.gov/mobile-threat-catalogue/application-threats/APP-13.html', external_id='APP-13')]",attack-pattern--4e6620ac-c30c-4f6d-918e-fa20cae7c1ce,"[KillChainPhase(kill_chain_name='mitre-mobile-attack', phase_name='collection')]",2018-10-17 00:14:20.652000+00:00,Access Contact List,['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],False,attack-pattern,,,,,,,"On both Android (6.0 and up) and iOS, the user can view which applications have permission to access contact list information through the device settings screen, and the user can choose to revoke the permissions.",,,,,,,MOB-T1035,,"['Android', 'iOS']",,,['Post-Adversary Device Access'],1.0
2017-10-25 14:48:11.116000+00:00,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,"On Android, an adversary could call standard operating system APIs from a malicious application to gather call log data, or with escalated privileges could directly access files containing call log data.

On iOS, applications do not have access to the call log, so privilege escalation would be required in order to access the data.","[ExternalReference(source_name='mitre-mobile-attack', url='https://attack.mitre.org/techniques/T1433', external_id='T1433'), ExternalReference(source_name='NIST Mobile Threat Catalogue', url='https://pages.nist.gov/mobile-threat-catalogue/application-threats/APP-13.html', external_id='APP-13')]",attack-pattern--79eec66a-9bd0-4a3f-ac82-19159e94bd44,"[KillChainPhase(kill_chain_name='mitre-mobile-attack', phase_name='collection')]",2019-09-18 18:17:43.466000+00:00,Access Call Log,['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],False,attack-pattern,,,,,,,"On Android 6.0 and up, the user can view which applications have permission to access call log information through the device settings screen, and the user can choose to revoke the permissions.",,,,,,,MOB-T1036,,"['Android', 'iOS']",,,['Post-Adversary Device Access'],1.1
2017-10-25 14:48:10.285000+00:00,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,"An adversary may encrypt files stored on the mobile device to prevent the user from accessing them, for example with the intent of only unlocking access to the files after a ransom is paid. Without escalated privileges, the adversary is generally limited to only encrypting files in external/shared storage locations. This technique has been demonstrated on Android. We are unaware of any demonstrated use on iOS.","[ExternalReference(source_name='mitre-mobile-attack', url='https://attack.mitre.org/techniques/T1471', external_id='T1471'), ExternalReference(source_name='NIST Mobile Threat Catalogue', url='https://pages.nist.gov/mobile-threat-catalogue/application-threats/APP-28.html', external_id='APP-28')]",attack-pattern--d9e88203-2b5d-405f-a406-2933b1e3d7e4,"[KillChainPhase(kill_chain_name='mitre-mobile-attack', phase_name='impact')]",2019-10-01 13:51:22.001000+00:00,Data Encrypted for Impact,['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],False,attack-pattern,,,,,,,,,,,,,,MOB-T1074,,['Android'],,,['Post-Adversary Device Access'],3.0
2017-10-25 14:48:09.864000+00:00,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,An adversary could exploit signaling system vulnerabilities to track the location of mobile devices. (Citation: Engel-SS7) (Citation: Engel-SS7-2008) (Citation: 3GPP-Security) (Citation: Positive-SS7) (Citation: CSRIC5-WG10-FinalReport),"[ExternalReference(source_name='mitre-mobile-attack', url='https://attack.mitre.org/techniques/T1450', external_id='T1450'), ExternalReference(source_name='NIST Mobile Threat Catalogue', url='https://pages.nist.gov/mobile-threat-catalogue/cellular-threats/CEL-38.html', external_id='CEL-38'), ExternalReference(source_name='Engel-SS7', description='Tobias Engel. (2014, December). SS7: Locate. Track. Manipulate.. Retrieved December 19, 2016.', url='https://berlin.ccc.de/~tobias/31c3-ss7-locate-track-manipulate.pdf'), ExternalReference(source_name='Engel-SS7-2008', description='Tobias Engel. (2008, December). Locating Mobile Phones using SS7. Retrieved December 19, 2016.', url='https://www.youtube.com/watch?v=q0n5ySqbfdI'), ExternalReference(source_name='3GPP-Security', description='3GPP. (2000, January). A Guide to 3rd Generation Security. Retrieved December 19, 2016.', url='http://www.3gpp.org/ftp/tsg_sa/wg3_security/_specs/33900-120.pdf'), ExternalReference(source_name='Positive-SS7', description='Positive Technologies. (n.d.). SS7 Attack Discovery. Retrieved December 19, 2016.', url='https://www.ptsecurity.com/upload/ptcom/PT-SS7-AD-Data-Sheet-eng.pdf'), ExternalReference(source_name='CSRIC5-WG10-FinalReport', description='Communications Security, Reliability, Interoperability Council (CSRIC). (2017, March). Working Group 10 Legacy Systems Risk Reductions Final Report. Retrieved May 24, 2017.', url='https://www.fcc.gov/files/csric5-wg10-finalreport031517pdf'), ExternalReference(source_name='CSRIC-WG1-FinalReport', description='CSRIC-WG1-FinalReport')]",attack-pattern--52651225-0b3a-482d-aa7e-10618fd063b5,"[KillChainPhase(kill_chain_name='mitre-mobile-attack', phase_name='network-effects')]",2019-02-03 15:06:10.014000+00:00,Exploit SS7 to Track Device Location,['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],False,attack-pattern,,,,,,,"Network carriers may be able to use firewalls, Intrusion Detection Systems (IDS), or Intrusion Prevention Systems (IPS) to detect and/or block SS7 exploitation.(Citation: CSRIC-WG1-FinalReport) The CSRIC also suggests threat information sharing between telecommunications industry members.",,,,,,,MOB-T1053,,"['Android', 'iOS']",,,['Without Adversary Device Access'],1.1
2017-10-25 14:48:09.082000+00:00,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,"A malicious app may trigger fraudulent charges on a victim’s carrier billing statement in several different ways, including SMS toll fraud and SMS shortcodes that make purchases.

Performing SMS fraud relies heavily upon the fact that, when making SMS purchases, the carriers perform device verification but not user verification. This allows adversaries to make purchases on behalf of the user, with little or no user interaction.(Citation: Google Bread)

Malicious applications may also perform toll billing, which occurs when carriers provide payment endpoints over a web page. The application connects to the web page over cellular data so the carrier can directly verify the number, or the application must retrieve a code sent via SMS and enter it into the web page.(Citation: Google Bread)

On iOS, apps cannot send SMS messages.

On Android, apps must hold the `SEND_SMS` permission to send SMS messages. Additionally, Android version 4.2 and above has mitigations against this threat by requiring user consent before allowing SMS messages to be sent to premium numbers (Citation: AndroidSecurity2014).","[ExternalReference(source_name='mitre-mobile-attack', url='https://attack.mitre.org/techniques/T1448', external_id='T1448'), ExternalReference(source_name='Google Bread', description='A. Guertin, V. Kotov, Android Security & Privacy Team. (2020, January 9). PHA Family Highlights: Bread (and Friends) . Retrieved April 27, 2020.', url='https://security.googleblog.com/2020/01/pha-family-highlights-bread-and-friends.html'), ExternalReference(source_name='AndroidSecurity2014', description='Google. (2014). Android Security 2014 Year in Review. Retrieved December 12, 2016.', url='https://static.googleusercontent.com/media/source.android.com/en//security/reports/Google_Android_Security_2014_Report_Final.pdf')]",attack-pattern--8f0e39c6-82c9-41ec-9f93-5696c0f2e274,"[KillChainPhase(kill_chain_name='mitre-mobile-attack', phase_name='impact')]",2020-05-04 15:40:20.943000+00:00,Carrier Billing Fraud,['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],False,attack-pattern,,,,,,,"Starting with Android 4.2 the user is prompted and must provide consent before applications can send SMS messages to premium numbers.(Citation: AndroidSecurity2014)

On Android 6.0 and up, the user can view which applications have permission to send SMS messages through the device settings screen, and the user can choose to revoke the permissions.",,,,,False,,MOB-T1051,,['Android'],,,['Post-Adversary Device Access'],2.0
2017-10-25 14:48:08.613000+00:00,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,"**This technique has been deprecated. Please use [Input Capture](https://attack.mitre.org/techniques/T1417), [Input Injection](https://attack.mitre.org/techniques/T1516), and [Input Prompt](https://attack.mitre.org/techniques/T1411) where appropriate.**

A malicious app could abuse Android's accessibility features to capture sensitive data or perform other malicious actions.(Citation: Skycure-Accessibility)

Adversaries may abuse accessibility features on Android to emulate a user's clicks, for example to steal money from a user's bank account.(Citation: android-trojan-steals-paypal-2fa)(Citation: banking-trojans-google-play)

Adversaries may abuse accessibility features on Android devices to evade defenses by repeatedly clicking the ""Back"" button when a targeted app manager or mobile security app is launched, or when strings suggesting uninstallation are detected in the foreground. This effectively prevents the malicious application from being uninstalled.(Citation: android-trojan-steals-paypal-2fa)","[ExternalReference(source_name='mitre-mobile-attack', url='https://attack.mitre.org/techniques/T1453', external_id='T1453'), ExternalReference(source_name='Skycure-Accessibility', description='Yair Amit. (2016, March 3). “Accessibility Clickjacking” – The Next Evolution in Android Malware that Impacts More Than 500 Million Devices. Retrieved December 21, 2016.', url='https://www.skycure.com/blog/accessibility-clickjacking/'), ExternalReference(source_name='android-trojan-steals-paypal-2fa', description='Lukáš Štefanko. (2018, December 11). Android Trojan steals money from PayPal accounts even with 2FA on. Retrieved July 11, 2019.', url='https://www.welivesecurity.com/2018/12/11/android-trojan-steals-money-paypal-accounts-2fa/'), ExternalReference(source_name='banking-trojans-google-play', description='Lukáš Štefanko. (2018, October 24). Banking Trojans continue to surface on Google Play. Retrieved July 11, 2019.', url='https://www.welivesecurity.com/2018/10/24/banking-trojans-continue-surface-google-play/')]",attack-pattern--2204c371-6100-4ae0-82f3-25c07c29772a,"[KillChainPhase(kill_chain_name='mitre-mobile-attack', phase_name='collection'), KillChainPhase(kill_chain_name='mitre-mobile-attack', phase_name='credential-access'), KillChainPhase(kill_chain_name='mitre-mobile-attack', phase_name='impact'), KillChainPhase(kill_chain_name='mitre-mobile-attack', phase_name='defense-evasion')]",2020-03-30 14:03:43.761000+00:00,Abuse Accessibility Features,['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],False,attack-pattern,"['Lukáš Štefanko, ESET']",,,True,,,,,,,,False,,MOB-T1056,,['Android'],,,['Post-Adversary Device Access'],2.0
2017-10-25 14:48:07.827000+00:00,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,An adversary who is able to obtain unauthorized access to or misuse authorized access to cloud services (e.g. Google's Android Device Manager or Apple iCloud's Find my iPhone) or to an EMM console could use that access to wipe enrolled devices (Citation: Honan-Hacking).,"[ExternalReference(source_name='mitre-mobile-attack', url='https://attack.mitre.org/techniques/T1469', external_id='T1469'), ExternalReference(source_name='NIST Mobile Threat Catalogue', url='https://pages.nist.gov/mobile-threat-catalogue/ecosystem-threats/ECO-5.html', external_id='ECO-5'), ExternalReference(source_name='NIST Mobile Threat Catalogue', url='https://pages.nist.gov/mobile-threat-catalogue/emm-threats/EMM-7.html', external_id='EMM-7'), ExternalReference(source_name='Honan-Hacking', description='Mat Honan. (2012, August 6). How Apple and Amazon Security Flaws Led to My Epic Hacking. Retrieved December 29, 2016.', url='https://www.wired.com/2012/08/apple-amazon-mat-honan-hacking/')]",attack-pattern--537ea573-8a1c-468c-956b-d16d2ed9d067,"[KillChainPhase(kill_chain_name='mitre-mobile-attack', phase_name='remote-service-effects')]",2018-10-17 00:14:20.652000+00:00,Remotely Wipe Data Without Authorization,['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],False,attack-pattern,,,,,,,Google provides the ability for users to view their general account activity. Apple iCloud also provides notifications to users of account activity.,,,,,,,MOB-T1072,,"['Android', 'iOS']",,,['Without Adversary Device Access'],1.0
2017-10-25 14:48:07.460000+00:00,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,An adversary could use access to a compromised device's credentials to attempt to manipulate app store rankings or ratings by triggering application downloads or posting fake reviews of applications. This technique likely requires privileged access (a rooted or jailbroken device).,"[ExternalReference(source_name='mitre-mobile-attack', url='https://attack.mitre.org/techniques/T1452', external_id='T1452')]",attack-pattern--76c12fc8-a4eb-45d6-a3b7-e371a7248f69,"[KillChainPhase(kill_chain_name='mitre-mobile-attack', phase_name='impact')]",2019-07-03 20:25:59.845000+00:00,Manipulate App Store Rankings or Ratings,['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],False,attack-pattern,,,,,,,,,,,,,,MOB-T1055,,"['Android', 'iOS']",,,['Post-Adversary Device Access'],1.0
2017-10-25 14:48:06.822000+00:00,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,"As described by [Drive-by Compromise](https://attack.mitre.org/techniques/T1189), a drive-by compromise is when an adversary gains access to a system through a user visiting a website over the normal course of browsing. With this technique, the user's web browser is targeted for exploitation. For example, a website may contain malicious media content intended to exploit vulnerabilities in media parsers as demonstrated by the Android Stagefright vulnerability  (Citation: Zimperium-Stagefright).

(This technique was formerly known as Malicious Web Content. It has been renamed to better align with ATT&CK for Enterprise.)","[ExternalReference(source_name='mitre-mobile-attack', url='https://attack.mitre.org/techniques/T1456', external_id='T1456'), ExternalReference(source_name='NIST Mobile Threat Catalogue', url='https://pages.nist.gov/mobile-threat-catalogue/cellular-threats/CEL-22.html', external_id='CEL-22'), ExternalReference(source_name='Zimperium-Stagefright', description='Zimperium. (2015, January 27). Experts Found a Unicorn in the Heart of Android. Retrieved December 23, 2016.', url='https://blog.zimperium.com/experts-found-a-unicorn-in-the-heart-of-android/')]",attack-pattern--fd339382-bfec-4bf0-8d47-1caedc9e7e57,"[KillChainPhase(kill_chain_name='mitre-mobile-attack', phase_name='initial-access')]",2018-10-17 00:14:20.652000+00:00,Drive-by Compromise,['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],False,attack-pattern,,,,,,,,,,,,,,MOB-T1059,,"['Android', 'iOS']",,,['Post-Adversary Device Access'],1.0
2017-10-25 14:48:06.524000+00:00,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,An adversary could exploit signaling system vulnerabilities to redirect calls or text messages (SMS) to a phone number under the attacker's control. The adversary could then act as a man-in-the-middle to intercept or manipulate the communication. (Citation: Engel-SS7) (Citation: Engel-SS7-2008) (Citation: 3GPP-Security) (Citation: Positive-SS7) (Citation: CSRIC5-WG10-FinalReport) Interception of SMS messages could enable adversaries to obtain authentication codes used for multi-factor authentication(Citation: TheRegister-SS7).,"[ExternalReference(source_name='mitre-mobile-attack', url='https://attack.mitre.org/techniques/T1449', external_id='T1449'), ExternalReference(source_name='NIST Mobile Threat Catalogue', url='https://pages.nist.gov/mobile-threat-catalogue/cellular-threats/CEL-37.html', external_id='CEL-37'), ExternalReference(source_name='Engel-SS7', description='Tobias Engel. (2014, December). SS7: Locate. Track. Manipulate.. Retrieved December 19, 2016.', url='https://berlin.ccc.de/~tobias/31c3-ss7-locate-track-manipulate.pdf'), ExternalReference(source_name='Engel-SS7-2008', description='Tobias Engel. (2008, December). Locating Mobile Phones using SS7. Retrieved December 19, 2016.', url='https://www.youtube.com/watch?v=q0n5ySqbfdI'), ExternalReference(source_name='3GPP-Security', description='3GPP. (2000, January). A Guide to 3rd Generation Security. Retrieved December 19, 2016.', url='http://www.3gpp.org/ftp/tsg_sa/wg3_security/_specs/33900-120.pdf'), ExternalReference(source_name='Positive-SS7', description='Positive Technologies. (n.d.). SS7 Attack Discovery. Retrieved December 19, 2016.', url='https://www.ptsecurity.com/upload/ptcom/PT-SS7-AD-Data-Sheet-eng.pdf'), ExternalReference(source_name='CSRIC5-WG10-FinalReport', description='Communications Security, Reliability, Interoperability Council (CSRIC). (2017, March). Working Group 10 Legacy Systems Risk Reductions Final Report. Retrieved May 24, 2017.', url='https://www.fcc.gov/files/csric5-wg10-finalreport031517pdf'), ExternalReference(source_name='TheRegister-SS7', description='Iain Thomson. (2017, May 3). After years of warnings, mobile network hackers exploit SS7 flaws to drain bank accounts. Retrieved November 8, 2018.', url='https://www.theregister.co.uk/2017/05/03/hackers_fire_up_ss7_flaw/')]",attack-pattern--fb3fa94a-3aee-4ab0-b7e7-abdf0a51286d,"[KillChainPhase(kill_chain_name='mitre-mobile-attack', phase_name='network-effects')]",2019-02-03 16:28:52.821000+00:00,Exploit SS7 to Redirect Phone Calls/SMS,['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],False,attack-pattern,,,,,,,"Network carriers may be able to use firewalls, Intrusion Detection Systems (IDS), or Intrusion Prevention Systems (IPS) to detect and/or block SS7 exploitation as described by the Communications, Security, Reliability, and Interoperability Council (CSRIC). (Citation: CSRIC5-WG10-FinalReport) The CSRIC also suggests threat information sharing between telecommunications industry members.",,,,,,,MOB-T1052,,"['Android', 'iOS']",,,['Without Adversary Device Access'],1.1
2021-04-13 12:45:26.506000+00:00,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,"An adversary may attempt to get detailed information about remote systems and their peripherals, such as make/model, role, and configuration. Adversaries may use information from Remote System Information Discovery to aid in targeting and shaping follow-on behaviors. For example, the system’s operational role and model information can dictate whether it is a relevant target for the adversary’s operational objectives. In addition, the system’s configuration may be used to scope subsequent technique usage. Requests for system information are typically implemented using automation and management protocols and are often automatically requested by vendor software during normal operation. This information may be used to tailor management actions, such as program download and system or module firmware. An adversary may leverage this same information by issuing calls directly to the system’s API.","[ExternalReference(source_name='mitre-ics-attack', url='https://collaborate.mitre.org/attackics/index.php/Technique/T0888', external_id='T0888')]",attack-pattern--2fedbe69-581f-447d-8a78-32ee7db939a9,"[KillChainPhase(kill_chain_name='mitre-ics-attack', phase_name='discovery-ics')]",2021-04-13 12:45:26.506000+00:00,Remote System Information Discovery,['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],False,attack-pattern,,"['Network protocol analysis', 'Packet capture']",,,,,,,,,,,,,,"['Safety Instrumented System/Protection Relay', 'Field Controller/RTU/PLC/IED']",,,,
2021-04-13 12:36:26.506000+00:00,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,"Adversaries may directly interact with the native OS application programming interface (API) to access system functions. Native APIs provide a controlled means of calling low-level OS services within the kernel, such as those involving hardware/devices, memory, and processes.(Citation: EAttack Native API) These native APIs are leveraged by the OS during system boot (when other system components are not yet initialized) as well as carrying out tasks and requests during routine operations. Functionality provided by native APIs are often also exposed to user-mode applications via interfaces and libraries. For example, functions such as memcpy and direct operations on memory registers can be used to modify user and system memory space.","[ExternalReference(source_name='mitre-ics-attack', url='https://collaborate.mitre.org/attackics/index.php/Technique/T0834', external_id='T0834'), ExternalReference(source_name='EAttack Native API', description='The MITRE Corporation. (2017, May 31). ATT&CK T1106: Native API. Retrieved April 26, 2021.', url='https://attack.mitre.org/techniques/T1106/')]",attack-pattern--b52870cc-83f3-473c-b895-72d91751030b,"[KillChainPhase(kill_chain_name='mitre-ics-attack', phase_name='execution-ics')]",2021-04-26 13:47:26.506000+00:00,Native API,['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],False,attack-pattern,,"['API monitoring', 'Process monitoring', 'System calls']",,,,,,,,,,,,,,"['Control Server', 'Data Historian', 'Field Controller/RTU/PLC/IED', 'Human-Machine Interface', 'Input/Output Server', 'Safety Instrumented System/Protection Relay']",,,,
2021-04-13 12:08:26.506000+00:00,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,"Adversaries may exploit software vulnerabilities in an attempt to elevate privileges. Exploitation of a software vulnerability occurs when an adversary takes advantage of a programming error in a program, service, or within the operating system software or kernel itself to execute adversary-controlled code. Security constructs such as permission levels will often hinder access to information and use of certain techniques, so adversaries will likely need to perform privilege escalation to include use of software exploitation to circumvent those restrictions. When initially gaining access to a system, an adversary may be operating within a lower privileged process which will prevent them from accessing certain resources on the system. Vulnerabilities may exist, usually in operating system components and software commonly running at higher permissions, that can be exploited to gain higher levels of access on the system. This could enable someone to move from unprivileged or user level permissions to SYSTEM or root permissions depending on the component that is vulnerable. This may be a necessary step for an adversary compromising an endpoint system that has been properly configured and limits other privilege escalation methods.","[ExternalReference(source_name='mitre-ics-attack', url='https://collaborate.mitre.org/attackics/index.php/Technique/T0890', external_id='T0890'), ExternalReference(source_name='ATT&CK Exploitation for Privilege Escalation', description='The MITRE Corporation. (n.d.). ATT&CK T1068: Exploitation for Privilege Escalation. Retrieved April 12, 2021.', url='https://attack.mitre.org/techniques/T1068/')]",attack-pattern--cfe68e93-ce94-4c0f-a57d-3aa72cedd618,"[KillChainPhase(kill_chain_name='mitre-ics-attack', phase_name='privilege-escalation-ics')]",2021-04-13 12:08:26.506000+00:00,Exploitation for Privilege Escalation,['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],False,attack-pattern,,,,,,,,,,,,,,,,"['Human-Machine Interface', 'Safety Instrumented System/Protection Relay']",,,,
2021-04-13 11:15:26.506000+00:00,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,"Adversaries may modify the tasking of a controller to allow for the execution of their own programs. This can allow an adversary to manipulate the execution flow and behavior of a controller. According to 61131-3, the association of a Task with a Program Organization Unit (POU) defines a task association. An adversary may modify these associations or create new ones to manipulate the execution flow of a controller. Modification of controller tasking can be accomplished using a Program Download in addition to other types of program modification such as online edit and program append. Tasks have properties, such as interval, frequency and priority to meet the requirements of program execution. Some controller vendors implement tasks with implicit, pre-defined properties whereas others allow for these properties to be formulated explicitly. An adversary may associate their program with tasks that have a higher priority or execute associated programs more frequently. For instance, to ensure cyclic execution of their program on a Siemens controller, an adversary may add their program to the “task”, Organization Block 1 (OB1).","[ExternalReference(source_name='mitre-ics-attack', url='https://collaborate.mitre.org/attackics/index.php/Technique/T0821', external_id='T0821')]",attack-pattern--09a61657-46e1-439e-b3ed-3e4556a78243,"[KillChainPhase(kill_chain_name='mitre-ics-attack', phase_name='execution-ics')]",2021-04-13 11:15:26.506000+00:00,Modify Controller Tasking,['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],False,attack-pattern,,"['Sequential event recorder', 'Controller program', 'Network protocol analysis', 'Packet capture']",,,,,,,,,,,,,,['Field Controller/RTU/PLC/IED'],,,,
2021-04-13 11:15:26.506000+00:00,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,"Adversaries may modify or add a program on a controller to affect how it interacts with the physical process, peripheral devices and other hosts on the network. Modification to controller programs can be accomplished using a Program Download in addition to other types of program modification such as online edit and program append. Program modification encompasses the addition and modification of instructions and logic contained in Program Organization Units (POU) and similar programming elements found on controllers. This can include, for example, adding new functions to a controller, modifying the logic in existing functions and making new calls from one function to another. Some programs may allow an adversary to interact directly with the native API of the controller to take advantage of obscure features or vulnerabilities.","[ExternalReference(source_name='mitre-ics-attack', url='https://collaborate.mitre.org/attackics/index.php/Technique/T0889', external_id='T0889'), ExternalReference(source_name='IEC Programmable controllers February 2013', description='IEC. (2013, February 20). IEC 61131-3:2013 Programmable controllers - Part 3: Programming languages. Retrieved October 22, 2019.', url='https://webstore.iec.ch/publication/4552')]",attack-pattern--fc5fda7e-6b2c-4457-b036-759896a2efa2,"[KillChainPhase(kill_chain_name='mitre-ics-attack', phase_name='persistence-ics')]",2021-04-13 11:15:26.506000+00:00,Modify Program,['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],False,attack-pattern,,"['Sequential event recorder', 'Controller program', 'Network protocol analysis', 'Packet capture']",,,,,,,,,,,,,,['Field Controller/RTU/PLC/IED'],,,,
